status_id,status_message,status_author,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special 
1590935691169559_1805016756428117,,Mia Adriana,,status,,2017-01-31 15:14:46,5,0,2,5,0,0,0,0,0,0
1590935691169559_1805004119762714,,Mia Adriana,,status,,2017-01-31 14:32:07,0,0,0,0,0,0,0,0,0,0
1590935691169559_1804994653096994,,Mia Adriana,,status,,2017-01-31 13:59:15,3,0,1,3,0,0,0,0,0,0
1590935691169559_1804990439764082,"Cerita lucu Ustadz Tengku Zulkarnain di hadang di Bandara, tepatnya di Bandara Susilo Sintang Kalimantan Barat.",Muhammad Yamin,,status,,2017-01-31 13:46:42,0,0,1,0,0,0,0,0,0,0
1590935691169559_1804880386441754,"TENTANG INDONESIA....
✩✩✩✩✩✩✩✩✩✩✩✩✩
★★★★★★★★★★★★
Diringkas Dari Jawaban Syaikh Ibrahim Bin ‘Amir Ar-Ruhaili -hafizhahullaah- Terhadap Dua Pertanyaan
[1]- PENUTUPAN
Pertanyaan: Apa pendapat anda tentang orang yang mengatakan bahwa Negara Indonesia bukan termasuk Negara Islam?
Beliau -hafizhahullaah- Menjawab:
Orang (yang berpendapat seperti) ini PERLU DIBAWA KE RUMAH SAKIT. Karena kalau negeri seperti ini: yang dipenuhi kaum muslimin dan pemimpinnya juga muslim; kemudian ada yang mengatakan: “Ini bukan Negara Islam”; maka ini PERLU DIPERIKSA AKALNYA. Dan betapa banyak kami dengar pendapat semacam ini; yang penyebabnya bukanlah karena kelemahan ilmu; akan tetapi LEMAHNYA AKAL…
Negeri ini sekarang; berapa jumlah warganya?...200 (dua ratus) juta. Berapa persen kaum musliminnya?...80 (delapan puluh) persen. Bagaimana bisa dikatakan bukan negeri Islam? Mayoritas penduduknya adalah kaum muslimin, ditegakkan syi’ar-syi’ar Islam di negeri ini, ditegakkan shalat-shalat…Kemudian dikatakan Negara ini bukan Negara Islam?! Maka ini merupakan keberanian mereka untuk mengkafirkan; bukan hanya individu dan masyarakat; akan tetapi: pengkafiran sebuah Negara. Maka tidak usah diperdulikan masalah ini. Setiap kali bertambah sikap “ghuluww” (berlebihan) dalam pengkafiran; maka muncullah fitnah (kejelekan), dan hal ini sudah maklum.
[2]- TANYA-JAWAB (LIQAA’ MAFTUUH)
Pertanyaan: Sebagian orang menampakkan fitnah (kejelekan) berkaitan dengan masalah kepemimpinan. Fitnah (kejelekan) sudah dimulai; khususnya yang berkaitan dengan masalah kepemimpinan di Negara kami. Pertanyaanya: apa yang sepantasnya kami lakukan sebagai penuntut ilmu untuk menghadapi fenomena ini?
Beliau -hafizhahullaah- Menjawab:
Wajib atas kalian untuk senantiasa mendengar dan ta’at, dan menasehati pemerintah dengan sembunyi-sembunyi bagi ahli ilmu dan bagi orang yang memiliki pengetahuan dan hikmah. Dan kewajiban bagi semuanya adalah mendengar dan ta’at kepada pemerintah, dan waspada dari fitnah (kejelekan), dan jangan sampai memberontak melawan pemerintah. Karena fitnah (pemberontakan) ini tidak akan mendatangkan kebaikan.
Kalian berada di suatu Negara yang -alhamdulillaah-: aman…kalian bisa berpindah dari satu tempat ke tempat lainnya dengan aman…kalian bisa beribadah kepada Allah…kalian bisa shalat…kalian bisa menegakkan agama kalian tanpa ada tekanan…maka ini adalah kebaikan yang besar.
Adapun adanya penyelisihan dan kekurangan dari pemerintahan; maka pemerintah dinasehati. Dengan cara nasehat inilah: kebaikan akan tetap terjaga, keamanan akan tetap terjaga, dan darah juga akan terjaga, DAN MUSUH JUGA TIDAK BERKUASA DAN MASUK KE NEGARA KALIAN…maka ini lebih baik bagi kalian dibandingkan fitnah (kejelekan) yang merata.
ADAPUN MASUKNYA SEBAGIAN ORANG UNTUK MENYULUT FITNAH (KEJELEKAN); MAKA AKAN MEMBUKA PELUANG BAGI MUSUH-MUSUH ISLAM (UNTUK BERKUASA) DI NEGARA KALIAN. SEKARANG MUSUH-MUSUH ISLAM SEDANG MENUNGGU KESEMPATAN. TIDAKLAH FITNAH (KEJELEKAN) TERSEBAR DI SUATU NEGARA; MELAINKAN MEREKA BERUSAHA IKUT CAMPUR…SEMUA NEGARA TURUT CAMPUR…MASING-MASING INGIN PUNYA ANDIL DI NEGARA YANG SEDANG KONFLIK; KARENA INGIN MENDAPATKAN BAGIAN MASLAHAT.
Maka kita bersabar atas adanya penyelisihan dan kekurangan dari pemerintah; dengan disertai nasehat sesuai perintah Allah dan Rasul-Nya -shallallaahu ‘alaihi wa sallam-…
Negara kalian tidak tertimpa seperti sebagian Negara lain yang kaum muslimin dilarang untuk shalat…dilarang memanjangkan jenggot…Justru sebaliknya: penduduk Negara kalian dengan leluasa setiap tahunnya melaksanakan ibadah (ke Makkah). Sampai-sampai kalau datang jama’ah Indonesia; maka kami (penduduk Arab Sa’udi) jadi tahu bahwa waktu haji telah dekat…karena masjid penuh (dengan jama’ah Indonesia). Alhamdulillaah.
..kalian diperbolehkan untuk melaksanakan Haji dan ‘Umrah…
Kami juga saksikan kebaikan besar untuk Negara ini…dimana tiap tahunnya kami diperbolehkan untuk mengunjungi Negara ini tanpa ada tekanan…kami jelaskan permasalahan agama…kami bertemu para penuntut ilmu…
Agar nikmat ini tetap ada; maka kalian harus mensyukuri nikmat ini dan jauhi fitnah (kejelekan). WALAUPUN YANG MENGAJAK KEPADA FITNAH (PEMBERONTAKAN) ADALAH ORANG YANG DIKATAKAN SEBAGAI MANUSIA YANG PALING BERILMU DAN PALING UTAMA: MAKA JANGANLAH KALIAN MENTA’ATINYA!!! KARENA HAL INI MENYELISIHI APA DIPERINTAHKAN OLEH NABI KALIAN -shallallaahu 'alaihi wa sallam-:
« ﻣَﻦْ ﻛَﺮِﻩَ ﻣِﻦْ ﺃَﻣِﻴﺮِﻩِ ﺷَﻴْﺌًﺎ ﻓَﻠْﻴَﺼْﺒِﺮْ، .. ..»
""Barangsiapa mendapati hal yang tidak dia sukai dari pemimpinnya; maka hendaklah dia bersabar.""
Beliau tidak mengatakan: ""Hendaklah kalian memberontak!"" Yang mengatakan: ""Hendaklah kalian memberontak""; adalah Khawarij.
Kalau sudah terjadi fitnah dan peperangan; maka siapa yang bisa menghentikan?! Tidak ada yang bisa mengembalikan keamanan. Masuk ke fitnah itu mudah; akan tetapi sulit untuk keluar darinya; dimana penyesalan tidak lagi berguna.
Tanyalah penduduk Mesir...tanyalah penduduk negara-negara yang terjadi fitnah (pemberontakan): Apakah mereka memuji pemberontakan? Mendapatkan apa yang mereka inginkan? Syari'at diterapkan? Ekonomi mengalami kestabilan? Tidak, sama sekali tidak....sampai sebagian kaum muslimin -bahkan sebagian salafiyyin- saling bunuh.
Maka pada da'i fitnah yang mengajak untuk memberontak dan menentang pemerintah: mereka tidaklah menghendaki kebaikan untuk kalian! Orang yang jujur dan cinta kepada kalian adalah: orang yang memerintahkan kalian untuk tetap mendengar dan ta'at.
Inilah perkataan saya; maka sampaikanlah kepada siapa saja yang kalian mampu dari penduduk negeri ini. Saya katakan: tetaplah bergabung dengan kaum muslimin, dengar dan ta'atlah kepada pemerintah kalian.
Kalau kalian melihat penyelisihan pemerintah atau kalian mendengarnya -tanpa mencari-cari cela mereka dan tanpa merubah perkataan dengan tidak semestinya-; maka bencilah dengan hati kalian, dan ulama kalian serta Ahlul Halli Wal 'Aqdi kalian yang memberikan nasehat kepada pemerintah. Kalau ada perubahan; maka Alhamdulillah. Dan kalau tidak; maka kalian sudah melaksanakan kewajiban kalian. Allah akan menjadikan kebaikan bagi kalian dan mengubah keadaan kalian menjadi yang lebih baik.
Saya bukannya membela pemerintah (Indonesia); karena saya tidak kenal pemerintah dan dia juga tidak mengenalku. Saya hanya bicara untuk maslahat umat, dan maslahat bangsa kaum muslimin. Tidak ada kebaikan dalam pemberontakan...tidak kebaikan dalam fitnah...tidak akan terjadi perbaikan dengannya...dan tidak akan ditegakkan syari'at dengan cara tersebut.
Dan kewajiban kalian untuk menasehati orang orang yang mengajak kepada fitnah (pemberontakan) ini.
-disarikan dengan ringkas oleh: Ahmad Hendrix-",Den Bagus Ngarso,,status,,2017-01-31 09:27:36,1,0,0,1,0,0,0,0,0,0
1590935691169559_1804222356507557,,Iqbal Rahmat Murdoni,"Maruarar Sirait : Ahok-Djarot Pasangan Berkinerja Bagus Dan Paling Santun, Warga Jakarta Nyatakan Puas",link,http://www.liputpolitik.com/2017/01/maruarar-sirait-ahok-djarot-pasangan.html,2017-01-29 17:47:30,6,9,1,4,0,0,2,0,0,0
1590935691169559_1804854636444329,jangan takut sama mereka (orang) yang tidak senang dengan kamu. maju terus mas anies!,Arif Syaputra,Tim Anies-Sandi Laporkan Pedemo KPK ke Polisi,link,http://www.cnnindonesia.com/nasional/20170131161327-12-190342/tim-anies-sandi-laporkan-pedemo-kpk-ke-polisi/,2017-01-31 08:26:27,1,0,1,1,0,0,0,0,0,0
1590935691169559_1804795199783606,"Shalat di Masjid Dekat Ataukah di Masjid Jauh yang Nyunnah?
 Jan 25, 2017  Muhammad Abduh Tuasikal, MSc  Shalat  3
Ada pilihan, ada masjid dekat namun imamnya kurang bagus. Ada masjid yang jauh, imamnya bagus, selain itu punya manfaat lain jika shalat di sana (karena lebih nyunnah katanya), mana yang harus dipilih?
Ada pertanyaan yang pernah diajukan pada Syaikh Muhammad bin Shalih Al-‘Utsaimin rahimahullah ,
“Bolehkah seseorang memilih shalat Jumat dengan meninggalkan masjid di daerahnya dan memilih masjid yang jauh jaraknya? Hal ini dikarenakan khatib di tempatnya khutbahnya terlalu panjang.”
Syaikh Ibnu Utsaimin menjawab,
Lebih baik baginya shalat di masjid kampungnya supaya saling mengenal dan menjalin kasih dengan orang-orang sekitarnya. Begitu pula kalau shalat di masjid kampungnya bisa untuk menyemangati lainnya.
Namun jika ia pergi ke masjid lain dengan pertimbangan maslahat diniyyah yaitu mudah mendapatkan ilmu, khutbahnya lebih mudah diresapi, ilmu yang diperoleh lebih banyak, maka dengan pertimbangan seperti ini tidaklah masalah. Dahulu sahabat memilih shalat bersama Nabi
shallallahu ‘alaihi wa sallam di masjid beliau untuk mendapatkan keutamaan bermakmum di belakang nabi, juga untuk mendapatkan shalat di masjid nabi (Masjid Nabawi). Lalu setelah shalat bersama nabi, mereka shalat kembali di kampung mereka seperti yang dilakukan oleh Mu’adz bin Jabal
radhiyallahu ‘anhu di masa Nabi
shallallahu ‘alaihi wa sallam dalam keadaan Nabi itu mengetahui dan tidak mengingkarinya. (Fatawa Islamiyyah dinukil dari Fatawa Al-Islam Sual wa Jawab, no. 143905 )
Syaikh Muhammad Shalih Al-Munajjid
hafizahullah juga menyatakan bahwa lebih utama melaksanakan shalat (Jum’at) di masjid kampung kecuali ada maslahat jika harus memilih masjid lain. Dijelaksan di fatwa beliau no. 143905.
Tentang hadits yang dimaksudkan oleh Syaikh Muhammad bin Shalih Al-‘Utsaimin adalah hadits berikut dari Jabir radhiyallahu ‘anhu , ia mengatakan,
ﺃَﻥَّ ﻣُﻌَﺎﺫَ ﺑْﻦَ ﺟَﺒَﻞٍ – ﺭﺿﻰ ﺍﻟﻠﻪ ﻋﻨﻪ – ﻛَﺎﻥَ ﻳُﺼَﻠِّﻰ ﻣَﻊَ ﺍﻟﻨَّﺒِﻰِّ – ﺻﻠﻰ ﺍﻟﻠﻪ ﻋﻠﻴﻪ ﻭﺳﻠﻢ – ﺛُﻢَّ ﻳَﺄْﺗِﻰ ﻗَﻮْﻣَﻪُ ﻓَﻴُﺼَﻠِّﻰ ﺑِﻬِﻢُ ﺍﻟﺼَّﻼَﺓَ ، ﻓَﻘَﺮَﺃَ ﺑِﻬِﻢُ ﺍﻟْﺒَﻘَﺮَﺓَ – ﻗَﺎﻝَ – ﻓَﺘَﺠَﻮَّﺯَ ﺭَﺟُﻞٌ ﻓَﺼَﻠَّﻰ ﺻَﻼَﺓً ﺧَﻔِﻴﻔَﺔً ، ﻓَﺒَﻠَﻎَ ﺫَﻟِﻚَ ﻣُﻌَﺎﺫًﺍ ﻓَﻘَﺎﻝَ ﺇِﻧَّﻪُ ﻣُﻨَﺎﻓِﻖٌ . ﻓَﺒَﻠَﻎَ ﺫَﻟِﻚَ ﺍﻟﺮَّﺟُﻞَ ، ﻓَﺄَﺗَﻰ ﺍﻟﻨَّﺒِﻰَّ – ﺻﻠﻰ ﺍﻟﻠﻪ ﻋﻠﻴﻪ ﻭﺳﻠﻢ – ﻓَﻘَﺎﻝَ ﻳَﺎ ﺭَﺳُﻮﻝَ ﺍﻟﻠَّﻪِ ﺇِﻧَّﺎ ﻗَﻮْﻡٌ ﻧَﻌْﻤَﻞُ ﺑِﺄَﻳْﺪِﻳﻨَﺎ ، ﻭَﻧَﺴْﻘِﻰ ﺑِﻨَﻮَﺍﺿِﺤِﻨَﺎ ، ﻭَﺇِﻥَّ ﻣُﻌَﺎﺫًﺍ ﺻَﻠَّﻰ ﺑِﻨَﺎ ﺍﻟْﺒَﺎﺭِﺣَﺔَ ، ﻓَﻘَﺮَﺃَ ﺍﻟْﺒَﻘَﺮَﺓَ ﻓَﺘَﺠَﻮَّﺯْﺕُ ، ﻓَﺰَﻋَﻢَ ﺃَﻧِّﻰ ﻣُﻨَﺎﻓِﻖٌ . ﻓَﻘَﺎﻝَ ﺍﻟﻨَّﺒِﻰُّ – ﺻﻠﻰ ﺍﻟﻠﻪ ﻋﻠﻴﻪ ﻭﺳﻠﻢ – ‏« ﻳَﺎ ﻣُﻌَﺎﺫُ ﺃَﻓَﺘَّﺎﻥٌ ﺃَﻧْﺖَ – ﺛَﻼَﺛًﺎ – ﺍﻗْﺮَﺃْ ‏( ﻭَﺍﻟﺸَّﻤْﺲِ ﻭَﺿُﺤَﺎﻫَﺎ ‏) ﻭَ ‏( ﺳَﺒِّﺢِ ﺍﺳْﻢَ ﺭَﺑِّﻚَ ﺍﻷَﻋْﻠَﻰ ‏) ﻭَﻧَﺤْﻮَﻫَﺎ ‏»
Mu’adz bin Jabal radhiyallahu ‘anhu pernah shalat bersama Nabi
shallallahu ‘alaihi wa sallam kemudian ia mendatangi kaumnya untuk melaksanakan shalat lagi. Ketika itu Mu’adz membacakan surat Al-Baqarah. Lantas ada seseorang yang keluar dan ia melakukan shalat sendirian dengan ringkas. Hal tersebut sampai pada telinga Mu’adz dan Mu’adz menyebut orang tersebut munafik. Sebutan Mu’adz tadi sampai pada orang yang digelari, hingga akhirnya ia mendatangi Nabi
shallallahu ‘alaihi wa sallam dan berkata, “Wahai Rasulullah kami adalah kaum yang bekerja dengan tangan-tangan kami di samping menggembala ternak. Saat itu Mu’adz shalat mengimami kami semalam itu membaca surat Al-Baqarah. Maka Aku memutus shalatku, lalu dia menuduh saya munafik.” Maka Nabi Shallallahu ‘alaihi wa aallam bersabda, “Wahai Mu’adz, apakah kamu akan tukang pembuat fitnah (memicu orang enggan shalat)?” hingga 3 kali, “ Baiknya engkau membaca surat Asy-Syamsy dan Al-A’la atau yang semisalnya .” (HR. Bukhari, no. 6106 dan Muslim, no. 465)
Dalam riwayat Muslim disebutkan bahwa yang dimaksud adalah shalat Isya. Jabir radhiyallahu ‘anhu berkata,
ﺻَﻠَّﻰ ﻣُﻌَﺎﺫُ ﺑْﻦُ ﺟَﺒَﻞٍ ﺍﻷَﻧْﺼَﺎﺭِﻯُّ ﻷَﺻْﺤَﺎﺑِﻪِ ﺍﻟْﻌِﺸَﺎﺀَ ﻓَﻄَﻮَّﻝَ ﻋَﻠَﻴْﻬِﻢْ ﻓَﺎﻧْﺼَﺮَﻑَ ﺭَﺟُﻞٌ ﻣِﻨَّﺎ ﻓَﺼَﻠَّﻰ ﻓَﺄُﺧْﺒِﺮَ ﻣُﻌَﺎﺫٌ ﻋَﻨْﻪُ ﻓَﻘَﺎﻝَ ﺇِﻧَّﻪُ ﻣُﻨَﺎﻓِﻖٌ . ﻓَﻠَﻤَّﺎ ﺑَﻠَﻎَ ﺫَﻟِﻚَ ﺍﻟﺮَّﺟُﻞَ ﺩَﺧَﻞَ ﻋَﻠَﻰ ﺭَﺳُﻮﻝِ ﺍﻟﻠَّﻪِ - ﺻﻠﻰ ﺍﻟﻠﻪ ﻋﻠﻴﻪ ﻭﺳﻠﻢ - ﻓَﺄَﺧْﺒَﺮَﻩُ ﻣَﺎ ﻗَﺎﻝَ ﻣُﻌَﺎﺫٌ ﻓَﻘَﺎﻝَ ﻟَﻪُ ﺍﻟﻨَّﺒِﻰُّ - ﺻﻠﻰ ﺍﻟﻠﻪ ﻋﻠﻴﻪ ﻭﺳﻠﻢ - ‏« ﺃَﺗُﺮِﻳﺪُ ﺃَﻥْ ﺗَﻜُﻮﻥَ ﻓَﺘَّﺎﻧًﺎ ﻳَﺎ ﻣُﻌَﺎﺫُ ﺇِﺫَﺍ ﺃَﻣَﻤْﺖَ ﺍﻟﻨَّﺎﺱَ ﻓَﺎﻗْﺮَﺃْ ﺑِﺎﻟﺸَّﻤْﺲِ ﻭَﺿُﺤَﺎﻫَﺎ . ﻭَﺳَﺒِّﺢِ ﺍﺳْﻢَ ﺭَﺑِّﻚَ ﺍﻷَﻋْﻠَﻰ . ﻭَﺍﻗْﺮَﺃْ ﺑِﺎﺳْﻢِ ﺭَﺑِّﻚَ . ﻭَﺍﻟﻠَّﻴْﻞِ ﺇِﺫَﺍ ﻳَﻐْﺸَﻰ ‏»
“Mu’adz bin Jabal Al-Anshari pernah memimpin shalat Isya. Ia pun memperpanjang bacaannya. Lantas ada seseorang di antara kami yang sengaja keluar dari jama’ah. Ia pun shalat sendirian. Mu’adz pun dikabarkan tentang keadaan orang tersebut. Mu’adz pun menyebutnya sebagai seorang munafik. Orang itu pun mendatangi Rasulullah shallallahu ‘alaihi wa sallam dan mengabarkan pada beliau apa yang dikatakan oleh Mu’adz padanya. Nabi shallallahu ‘alaihi wa sallam lantas menasehati Mu’adz, “ Apakah engkau ingin membuat orang lari dari agama, wahai Mu’adz? Jika engkau mengimami orang-orang, bacalah surat Asy-Syams, Adh-Dhuha, Al-A’laa, Al-‘Alaq, atau Al-Lail .” (HR. Muslim, no. 465)
Dalam riwayat lain dari Ibnu Abi Syaibah (3625) disebutkan bahwa yang dilaksanakan oleh Mu’adz adalah shalat Maghrib. Lihat Fatawa Al-Islam Sual wa Jawab, no. 184724.
Saran kami, tetap memilih masjid terdekat lebih utama dibanding memilih masjid jauh yang nyunnah. Dakwah pada orang terdekat akan lebih tersampaikan kalau kita bisa bergaul dengan baik. Silakan buktikan!
Semoga jadi ilmu yang bermanfaat.
Wallahu waliyyut taufiq.
—
Disusun di DS Panggang , saat Allah menurunkan anugerah hujan sebelum Maghrib, 26 Rabi’uts Tsani 1438 H
Oleh: Muhammad Abduh Tuasikal
Biar membuka Rumaysho.Com mudah, downloadlah aplikasi Rumaysho.Com lewat Play Store di sini .
Follow Us : Facebook Muhammad Abduh Tuasikal | Fans Page Mengenal Ajaran Islam Lebih Dekat | Twitter
@RumayshoCom | Instagram
@RumayshoCom | Channel Telegram
@RumayshoCom | Channel Telegram
@TanyaRumayshoCom
Muhammad Abduh Tuasikal, MSc
Lulusan S-1 Teknik Kimia Universitas Gadjah Mada Yogyakarta dan S-2 Polymer Engineering (Chemical Engineering) King Saud University, Riyadh, Saudi Arabia. Guru dan Masyaikh yang pernah diambil ilmunya: Syaikh Shalih Al-Fauzan, Syaikh Sa'ad Asy-Syatsri dan Syaikh Shalih Al-'Ushaimi. Sekarang menjadi Pimpinan Pesantren Darush Sholihin, Panggang, Gunungkidul.
Artikel Terkait
3 thoughts on “Shalat di Masjid Dekat Ataukah di Masjid Jauh yang Nyunnah?”
Leave a Reply
Your email address will not be published. Required fields are marked
Post Comment
Copyright 2014 Rumaysho.com / All rights reserved
About Me",Den Bagus Ngarso,Rumaysho.com | Mengenal Ajaran Islam Lebih Dekat,link,http://rumaysho.com/,2017-01-31 06:00:27,1,0,0,1,0,0,0,0,0,0
1590935691169559_1804747809788345,Segera bertindak jendral.,Abigail Chavali,Negeri News: Wow! Panglima TNI: Ada Indikasi Demo Besar-Besaran,link,http://www.negerinews.com/2017/01/wow-panglima-tni-ada-indikasi-demo.html,2017-01-31 03:14:09,1,0,0,1,0,0,0,0,0,0
1590935691169559_1804701059793020,,Yayat,"Bersiap Siagalah! Baca, Ini Seruan Habib Rizieq Pada Aksi 11-2",link,http://pekanews.com/2017/01/bersiap-siagalah-baca-ini-seruan-habib-rizieq-pada-aksi-11-2/,2017-01-30 23:36:26,0,0,0,0,0,0,0,0,0,0
1590935691169559_1804668289796297,,Yayat,"Ustad Felix Siauw Saya jadi bingung, apa sebenarnya kesalahan Habib Rizieq yang paling pundamental, | Repelita Online",link,http://www.repelita.com/ustad-felix-siauw-saya-jadi-bingung-apa-sebenarnya-kesalahan-habib-rizieq-yang-paling-pundamental/,2017-01-30 21:40:14,2,0,1,2,0,0,0,0,0,0
